date,大盘价值,大盘成长,中盘价值,中盘成长,小盘价值,小盘成长,沪深300,上证指数,中证500,中证1000,上证50,创业板指,中证红利
2010-11-16,,,4344.8970,4558.9600,4680.2720,5103.4010,3169.5380,2894.5380,5068.4650,,2032.4980,1126.1750,3110.5950
2010-11-17,,,4171.4390,4404.4840,4511.3720,4897.6960,3103.9060,2838.8570,4855.8500,,2013.6070,1085.3490,3034.4650
2010-11-18,,,4251.3480,4480.3720,4576.5990,4963.0890,3147.9620,2865.4520,4932.4010,,2037.4620,1102.8450,3074.6610
2010-11-19,,,4366.8680,4590.1340,4707.3820,5086.4580,3178.8460,2888.5660,5081.0300,,2039.4450,1153.1710,3108.6450
2010-11-22,,,4413.5490,4613.3380,4791.1530,5143.3410,3171.9410,2884.3710,5150.6650,,2019.6680,1174.9380,3099.4270
2010-11-23,,,4333.2600,4528.8620,4724.8460,5062.9370,3107.1760,2828.2820,5063.2370,,1981.2610,1183.5020,3050.5840
2010-11-24,,,4472.3150,4654.3500,4856.5850,5202.5650,3177.0430,2859.9360,5206.1490,,2014.1550,1208.4500,3085.9590
2010-11-25,,,4507.1680,4717.3200,4899.9970,5245.8980,3223.4840,2898.2610,5259.8100,,2041.3370,1186.3580,3119.4410
2010-11-26,,,4493.6190,4670.7520,4875.2750,5217.1890,3194.8530,2871.6980,5227.6480,,2018.3970,1196.0190,3106.0290
2010-11-29,,,4511.9330,4663.8120,4886.6780,5243.1330,3190.0500,2866.3560,5248.7470,,2011.8980,1220.1100,3093.3860
2010-11-30,,,4435.8410,4589.8560,4758.5390,5086.9290,3136.9850,2820.1810,5110.8750,,1979.8910,1181.5040,3040.7290
2010-12-01,,,4421.4480,4581.6370,4778.4060,5115.8490,3136.0240,2823.4490,5116.8370,,1984.3050,1177.1750,3049.2390
2010-12-02,,,4425.2520,4592.9420,4800.0060,5161.7580,3155.0590,2843.6070,5138.4870,,1998.1490,1177.8400,3074.9270
2010-12-03,,,4400.4790,4576.2190,4774.7840,5124.4670,3158.1560,2842.4310,5100.3660,,2008.1200,1157.9390,3075.6400
2010-12-06,,,4340.5160,4524.8890,4720.0400,5056.8330,3165.5700,2857.1780,5016.5280,,2032.0300,1134.3830,3081.4020
2010-12-07,,,4398.6240,4583.3710,4795.8130,5109.6920,3200.3390,2875.8610,5084.5830,,2046.7230,1161.6920,3116.3180
2010-12-08,,,4394.5330,4563.2010,4770.4210,5092.0610,3171.8820,2848.5460,5069.9700,,2018.4610,1160.2390,3091.8480
2010-12-09,,,4303.2800,4487.1050,4670.4690,4977.4110,3123.3660,2810.9490,4964.9010,,1996.3840,1144.5310,3047.5420
2010-12-10,,,4349.2660,4522.3440,4733.3810,5055.5730,3161.9770,2841.0400,5039.1650,,2021.6510,1166.8010,3081.7190
2010-12-13,,,4484.9190,4667.1500,4878.3760,5200.3690,3261.0610,2922.9540,5179.0210,,2074.3340,1209.2710,3182.2850
2010-12-14,,,4539.1150,4702.4660,4917.9200,5251.6730,3269.4740,2927.0770,5244.0380,,2069.9210,1218.5200,3185.7030
2010-12-15,,,4525.2550,4677.1390,4913.0690,5235.2660,3247.6440,2911.4140,5230.6800,,2054.0170,1211.8040,3174.1320
2010-12-16,,,4515.6160,4658.1050,4919.9500,5224.9020,3230.6650,2898.1380,5216.8510,,2036.5540,1225.0300,3163.4370
2010-12-17,,,4531.3820,4666.9030,4925.9910,5231.5290,3225.6610,2893.7400,5228.3370,,2032.1380,1232.9820,3162.0370
2010-12-20,,,4479.4410,4597.1200,4860.0030,5151.4800,3178.6570,2852.9160,5163.5290,,1999.5250,1212.3370,3121.1190
2010-12-21,,,4548.0680,4679.1780,4914.0700,5218.7920,3249.5090,2904.1150,5222.7920,,2049.2230,1215.0220,3182.3180
2010-12-22,,,4491.6960,4650.6890,4871.4400,5182.8130,3215.4530,2877.9000,5174.5390,,2021.9760,1201.6470,3159.3430
2010-12-23,,,4415.3700,4580.4380,4780.1620,5084.9830,3188.6070,2855.2200,5069.5230,,2017.6650,1176.3640,3136.3410
2010-12-24,,,4361.9400,4538.5110,4697.9800,5003.7520,3162.9550,2835.1570,4991.5440,,2013.2500,1144.5020,3110.8790
2010-12-27,,,4251.8230,4421.2830,4570.7610,4868.0970,3099.7090,2781.4020,4849.6300,,1977.6920,1105.2960,3061.5730
2010-12-28,,,4182.8030,4302.9480,4471.9220,4759.4890,3044.9310,2732.9900,4730.4970,,1950.3290,1091.4830,3005.5270
2010-12-29,,,4253.4690,4368.5720,4534.9480,4817.3410,3061.8300,2751.5270,4812.5320,,1953.3340,1113.3100,3018.1020
2010-12-30,,,4276.7020,4374.0100,4569.9920,4829.8050,3064.0980,2759.5750,4828.4890,,1946.5150,1117.2140,3028.5130
2010-12-31,,,4377.8490,4482.5810,4685.8060,4934.7990,3128.2610,2808.0770,4936.7160,,1977.3660,1137.6620,3092.5970
2011-01-04,,,4441.2830,4554.3740,4764.6900,5010.4420,3189.6820,2852.6480,5011.4980,,2015.1120,1155.1060,3146.5900
2011-01-05,,,4452.3300,4557.9020,4781.7290,5028.9110,3175.6620,2838.5930,5028.7660,,1999.2190,1155.3490,3142.0440
2011-01-06,,,4415.5990,4534.6290,4758.8540,5024.9280,3159.6430,2824.1970,5001.2830,,1984.2780,1134.7920,3121.4850
2011-01-07,,,4398.2790,4528.6120,4716.1650,5003.0670,3166.6240,2838.8010,4975.1440,,2006.3740,1126.5170,3123.6060
2011-01-10,,,4264.4840,4416.9660,4578.6590,4868.9950,3108.1870,2791.8090,4830.5620,,1975.7440,1093.7650,3071.8440
2011-01-11,,,4235.5350,4417.6150,4560.0860,4864.8340,3124.9220,2804.0470,4804.8220,,1999.7640,1078.3650,3096.2960
2011-01-12,,,4251.1570,4437.8310,4582.3610,4897.1650,3142.3370,2821.3050,4833.5800,,2017.1490,1089.6730,3106.4410
2011-01-13,,,4262.3170,4432.2580,4574.8180,4891.0830,3141.2840,2827.7130,4826.7570,,2014.1670,1093.8560,3113.7540
2011-01-14,,,4181.9570,4346.9320,4464.0760,4792.1470,3091.8620,2791.3440,4723.4260,,1982.6230,1067.4180,3065.7630
2011-01-17,,,4005.5710,4166.6780,4269.5530,4593.7050,2974.3500,2706.6600,4519.9130,,1918.4220,1028.1610,2969.2940
2011-01-18,,,4016.8480,4175.1620,4278.4310,4622.7950,2977.6480,2708.9790,4536.9640,,1923.6950,1025.7160,2970.4880
2011-01-19,,,4121.2320,4281.5020,4391.8400,4728.2660,3044.8510,2758.0970,4646.0870,,1953.3520,1048.5350,3032.8530
2011-01-20,,,3985.3490,4130.3710,4230.9000,4576.6560,2944.7130,2677.6520,4477.3590,,1895.0040,1020.3890,2939.7900
2011-01-21,,,4015.9440,4171.3290,4263.6220,4627.5700,2983.4560,2715.2940,4506.3220,,1925.8380,1024.5050,2972.0760
2011-01-24,,,3914.6790,4089.1350,4149.6410,4558.9590,2954.2320,2695.7200,4398.4950,,1911.7540,994.9670,2931.8540
2011-01-25,,,3860.2470,4062.9110,4080.0290,4500.4990,2938.6540,2677.4320,4341.9090,,1911.3060,978.9980,2921.1700
2011-01-26,,,3931.8850,4134.6000,4156.4540,4580.4830,2978.4310,2708.8140,4424.8920,,1926.0360,995.7440,2948.5910
2011-01-27,,,4011.8580,4219.8330,4232.6650,4653.8810,3026.4660,2749.1500,4502.8080,,1949.3720,1013.0240,3005.3590
2011-01-28,,,4059.1730,4252.9110,4271.8740,4700.4970,3036.7350,2752.7500,4548.2060,,1945.1410,1020.9380,3010.6890
2011-01-31,,,4126.7060,4300.5830,4351.2170,4774.0300,3076.5080,2790.6940,4610.8600,,1964.1060,1029.1200,3043.7300
2011-02-01,,,4140.0530,4305.5260,4353.4780,4770.9610,3077.2830,2798.9600,4630.5800,,1968.6870,1032.6040,3050.2390
2011-02-09,,,4092.1290,4248.6430,4329.2200,4766.1070,3040.9490,2774.0650,4609.7170,,1943.0010,1025.1520,3010.9390
2011-02-10,,,4206.9680,4367.1300,4451.0860,4882.0230,3104.1630,2818.1630,4733.9730,,1975.9800,1063.9460,3070.7610
2011-02-11,,,4246.1210,4418.9460,4490.9780,4940.4100,3120.9560,2827.3280,4786.8060,,1976.4730,1071.5820,3081.1070
2011-02-14,,,4322.5980,4568.6670,4574.0950,5027.2430,3219.1430,2899.1340,4872.4950,,2047.6940,1086.5580,3189.7090
2011-02-15,,,4312.4320,4567.7280,4570.8210,5015.4290,3217.6710,2899.2370,4869.6870,,2042.6440,1087.7250,3180.4450
2011-02-16,,,4370.9990,4655.4990,4653.4330,5110.2320,3248.5270,2923.8960,4952.6670,,2051.4880,1107.2400,3218.9320
2011-02-17,,,4379.4130,4679.1180,4673.2610,5130.0580,3245.9070,2926.9640,4987.4800,,2046.9750,1115.3340,3219.1160
2011-02-18,,,4344.3610,4637.9150,4618.7700,5089.3870,3211.8760,2899.7920,4941.4320,,2030.3180,1100.4610,3181.3920
2011-02-21,,,4422.7670,4733.4290,4713.4760,5204.0660,3257.9080,2932.2460,5042.9670,,2046.0850,1117.6720,3229.1370
2011-02-22,,,4273.6750,4575.7830,4594.7720,5049.3250,3163.5780,2855.5160,4909.7450,,1991.0130,1088.2660,3148.1320
2011-02-23,,,4299.7640,4604.1850,4664.1010,5098.5970,3174.7420,2862.6340,4979.0570,,1995.6790,1114.0520,3155.9150
2011-02-24,,,4331.8640,4661.1680,4690.6740,5143.9890,3190.9350,2878.6030,5027.7310,,2002.8320,1101.9530,3177.4430
2011-02-25,,,4334.6500,4656.0820,4698.6710,5154.2730,3197.6170,2878.5650,5032.7970,,2006.6600,1095.0980,3189.0820
2011-02-28,,,4387.6200,4743.7420,4764.9000,5247.8640,3239.5590,2905.0530,5095.2080,,2021.8490,1099.7760,3226.0290
2011-03-01,,,4420.7600,4761.4730,4783.2200,5259.4580,3254.8930,2918.9200,5122.4410,,2035.3650,1098.0030,3234.7120
2011-03-02,,,4403.5230,4748.4170,4760.7040,5242.2480,3243.2980,2913.8080,5108.7400,,2040.8920,1088.8970,3218.0970
2011-03-03,,,4320.4430,4692.0240,4651.0400,5158.2790,3221.7180,2902.9780,5009.0470,,2051.6490,1064.3070,3195.8470
2011-03-04,,,4379.2840,4761.9970,4712.7080,5240.6260,3270.6660,2942.3060,5067.6210,,2080.1430,1071.8600,3244.7800
2011-03-07,,,4443.3480,4849.3650,4783.6210,5322.2680,3334.5100,2996.2110,5138.2480,,2123.2800,1078.1110,3332.3140
2011-03-08,,,4458.4470,4864.7670,4808.3180,5356.2910,3337.4570,2999.9420,5165.7350,,2123.7810,1084.8210,3339.7860
2011-03-09,,,4478.2280,4863.1560,4810.3520,5385.1760,3338.8580,3002.1540,5181.3680,,2120.2110,1087.2990,3331.7030
2011-03-10,,,4445.8460,4786.8200,4774.0770,5342.8900,3280.2590,2957.1430,5143.4130,,2071.7240,1093.9040,3273.9410
2011-03-11,,,4421.1560,4765.0870,4759.2010,5325.5510,3247.3760,2933.7960,5139.7460,,2049.1130,1101.7600,3245.9880
2011-03-14,,,4456.2910,4806.0510,4817.2020,5391.5930,3262.9200,2937.6270,5190.0370,,2053.5200,1107.5370,3267.2810
2011-03-15,,,4390.2530,4727.3170,4758.7740,5327.0100,3203.9610,2896.2560,5131.3320,,2018.3890,1094.9540,3208.2400
2011-03-16,,,4425.9360,4778.9160,4816.7310,5391.1980,3248.1950,2930.8040,5199.3580,,2048.9300,1102.2150,3256.0830
2011-03-17,,,4353.8910,4689.5650,4721.5280,5278.5620,3197.1000,2897.2980,5104.1340,,2023.0470,1078.3710,3216.4000
2011-03-18,,,4370.3160,4716.7710,4744.2640,5316.7810,3215.6850,2906.8860,5126.9340,,2034.4850,1083.5970,3228.8150
2011-03-21,,,4351.9470,4696.5030,4719.9880,5274.7540,3207.1100,2909.1370,5086.1080,,2036.2310,1070.6010,3214.3580
2011-03-22,,,4343.4870,4710.1210,4721.2670,5285.1910,3222.9610,2919.1420,5085.8120,,2054.7530,1067.2850,3226.9340
2011-03-23,,,4409.9240,4774.9460,4777.3330,5351.8710,3264.9260,2948.4770,5155.3370,,2074.8080,1076.5630,3264.1700
2011-03-24,,,4412.9180,4780.1500,4786.8730,5373.9260,3251.3610,2946.7060,5169.2640,,2064.1650,1077.9880,3254.4590
2011-03-25,,,4449.7710,4839.2620,4829.6120,5431.8990,3294.4840,2977.8140,5212.3450,,2096.2860,1072.3430,3290.8810
2011-03-28,,,4404.0470,4828.0180,4818.0220,5424.4250,3290.5710,2984.0050,5199.5520,,2103.0430,1052.1130,3289.8600
2011-03-29,,,4330.8230,4735.5410,4724.7280,5351.2070,3257.9790,2958.0770,5111.1530,,2097.5640,1019.0400,3262.8250
2011-03-30,,,4309.4520,4705.4030,4683.7980,5309.8680,3256.0800,2955.7710,5064.5450,,2101.4400,1006.3660,3253.7690
2011-03-31,,,4267.0150,4654.9700,4633.5510,5230.7860,3223.2880,2928.1110,5000.4020,,2083.7480,1008.2960,3234.1050
2011-04-01,,,4323.5700,4730.4420,4695.5940,5306.4420,3272.7290,2967.4100,5065.0760,,2126.4510,1015.0760,3284.0520
2011-04-06,,,4301.4760,4747.5750,4693.9420,5326.8310,3311.0670,3001.3600,5057.8400,,2175.7780,994.2610,3318.9660
2011-04-07,,,4318.5270,4767.1290,4715.1070,5364.2090,3324.4190,3007.9090,5089.7510,,2174.4010,1004.4120,3323.1450
2011-04-08,,,4368.4090,4838.5740,4761.8750,5414.9220,3353.3580,3030.0210,5148.7990,,2185.3160,1019.1420,3354.8840
2011-04-11,,,4346.3880,4791.1820,4712.2570,5355.3720,3333.4270,3022.7460,5107.1370,,2175.9640,1002.8040,3349.2910
2011-04-12,,,4345.1170,4807.9000,4700.1080,5355.5530,3326.7710,3021.3690,5114.4590,,2165.8330,1000.1650,3354.8720
2011-04-13,,,4391.7400,4857.0020,4761.7710,5403.2110,3372.0310,3050.3980,5165.2070,,2199.2290,1020.7470,3384.3470
2011-04-14,,,4375.9420,4837.9000,4741.6640,5391.4140,3353.5600,3042.6350,5150.8690,,2190.1470,1016.6160,3373.7160
2011-04-15,,,4382.8080,4845.1710,4736.2700,5400.6860,3358.9440,3050.5260,5162.4150,,2201.0860,1010.0580,3374.3000
2011-04-18,,,4392.0060,4847.2440,4743.9900,5422.4860,3359.4380,3057.3290,5178.8940,,2201.3710,1003.2580,3381.8940
2011-04-19,,,4330.3210,4758.0360,4697.1920,5367.9520,3295.8120,2999.0410,5116.1440,,2151.9570,994.2990,3302.7820
2011-04-20,,,4359.5760,4779.1850,4719.7720,5401.8000,3295.7580,3007.0370,5152.3950,,2144.2740,1008.1800,3302.1500
2011-04-21,,,4389.3540,4836.3180,4753.6520,5455.4500,3317.3670,3026.6680,5188.1110,,2160.6990,1010.5600,3334.3690
2011-04-22,,,4352.2110,4807.5030,4714.6360,5428.6880,3299.9420,3010.5170,5165.1230,,2151.6690,1004.6460,3312.3430
2011-04-25,,,4277.9000,4708.5720,4594.4570,5321.9300,3249.5740,2964.9510,5054.7680,,2127.4620,975.1750,3246.7920
2011-04-26,,,4237.0610,4644.9390,4518.5180,5218.9740,3230.9600,2938.9810,4970.5720,,2118.3260,958.2920,3221.6110
2011-04-27,,,4181.5920,4594.6090,4459.6030,5176.1590,3209.5030,2925.4080,4913.4970,,2113.0120,942.5430,3212.6270
2011-04-28,,,4046.4070,4463.0180,4333.7510,5012.4070,3161.7760,2887.0440,4755.4160,,2111.4890,904.1470,3171.2280
2011-04-29,,,4123.4380,4549.5090,4389.1330,5085.2460,3192.7230,2911.5110,4836.8660,,2113.8710,912.7150,3211.3600
2011-05-03,,,4165.4660,4600.0830,4444.9640,5181.0400,3211.1320,2932.1880,4920.5700,,2114.4170,922.0720,3238.8680
2011-05-04,,,4075.6280,4468.6290,4344.4040,5067.7320,3129.0280,2866.0170,4814.7810,,2056.6990,903.9850,3150.8330
2011-05-05,,,4089.4060,4466.8070,4357.9670,5091.8060,3126.1170,2872.4040,4827.2120,,2050.0690,914.5930,3149.9770
2011-05-06,,,4108.3100,4472.4270,4369.3950,5123.4810,3121.3960,2863.8860,4849.9690,,2037.7480,918.2820,3139.5820
2011-05-09,,,4138.2170,4503.3990,4414.3280,5162.3800,3129.7590,2872.4600,4889.9200,,2036.7640,931.7700,3149.7560
2011-05-10,,,4152.1470,4537.6480,4444.3280,5205.7030,3153.2210,2890.6340,4918.6740,,2057.6660,931.2050,3175.4980
2011-05-11,,,4150.0590,4519.4850,4451.5380,5226.7680,3145.0850,2883.4200,4929.4880,,2048.3420,929.9530,3162.8820
2011-05-12,,,4113.2250,4455.7540,4383.4370,5165.1990,3101.6030,2844.0830,4863.7950,,2021.2830,909.2550,3119.9100
2011-05-13,,,4133.2330,4482.3920,4413.7720,5221.2760,3128.0930,2871.0310,4902.5640,,2043.2590,909.7740,3147.3150
2011-05-16,,,4129.2170,4458.5690,4410.8350,5227.5460,3100.4630,2849.0670,4900.7060,,2019.5360,906.3370,3117.0030
2011-05-17,,,4132.0610,4455.3760,4394.4320,5179.0890,3116.0280,2852.7730,4873.9540,,2033.7800,895.1490,3133.5710
2011-05-18,,,4147.5250,4483.5570,4418.1810,5209.0540,3139.3790,2872.7710,4906.1890,,2053.6370,890.7940,3155.8310
2011-05-19,,,4126.4280,4443.0980,4393.8380,5188.6610,3120.6390,2859.5740,4879.8920,,2046.1130,884.8900,3136.9680
2011-05-20,,,4113.5260,4431.0690,4389.1050,5160.4060,3121.5960,2858.4590,4863.1850,,2052.5440,875.4300,3131.7820
2011-05-23,,,3988.3900,4280.2370,4230.4210,4945.5670,3022.9800,2774.5690,4679.5270,,1993.0670,840.8980,3024.9190
2011-05-24,,,3975.1380,4280.2700,4220.2820,4943.2120,3026.2230,2767.0560,4672.0760,,1995.2730,870.9390,3020.2010
2011-05-25,,,3935.4700,4230.8970,4165.5310,4880.3250,2990.3430,2741.7410,4618.7480,,1971.0970,842.3500,2990.1880
2011-05-26,,,3882.1330,4206.0620,4121.2650,4820.0350,2978.3810,2736.5270,4572.9420,,1974.3280,830.9210,2986.4530
2011-05-27,,,3798.8290,4129.1430,4009.2460,4641.9490,2963.3080,2709.9470,4428.8940,,1976.6930,822.9440,2975.5050
2011-05-30,,,3745.3880,4061.1650,3955.4510,4564.5460,2954.5060,2706.3610,4345.0480,,1980.7400,834.3160,2972.0790
2011-05-31,,,3820.5670,4159.2250,4031.6500,4679.4270,3001.5560,2743.4720,4444.2760,,2010.5640,846.3150,3016.7290
2011-06-01,,,3862.9700,4188.3430,4070.1250,4720.4390,3004.1730,2743.5720,4490.8920,,2002.6590,851.1660,3019.5980
2011-06-02,,,3824.2880,4133.9350,4013.0660,4643.3530,2955.7050,2705.1810,4429.9990,,1963.0520,833.7370,2983.6920
2011-06-03,,,3891.3910,4194.1210,4090.9980,4728.3440,2986.3490,2728.0200,4506.1960,,1974.9510,847.5450,3004.3330
2011-06-07,,,3906.7380,4211.6020,4130.2660,4770.7610,3004.2620,2744.3000,4547.3030,,1984.4460,847.7090,3013.2620
2011-06-08,,,3915.2370,4224.0540,4147.6310,4784.0920,3008.6520,2750.2880,4562.9720,,1980.6720,844.9780,3012.6340
2011-06-09,,,3828.3370,4120.5610,4053.1010,4682.3410,2951.8890,2703.3450,4456.7300,,1947.8750,828.0160,2962.1000
2011-06-10,,,3840.6020,4133.0970,4055.9650,4688.5730,2961.9320,2705.1430,4469.0490,,1951.0310,824.0300,2976.0890
2011-06-13,,,3830.6480,4113.8890,4066.6840,4680.9630,2950.3480,2700.3790,4468.7870,,1945.7200,829.3590,2957.0990
2011-06-14,,,3889.9960,4189.8570,4132.7980,4766.9750,2993.5590,2730.0400,4540.9390,,1970.0990,838.4740,2991.6760
2011-06-15,,,3849.2660,4142.5540,4092.5020,4721.9770,2963.1190,2705.4310,4499.6940,,1952.0760,827.5330,2972.5910
2011-06-16,,,3777.6140,4061.3770,4001.0810,4604.9020,2917.5780,2664.2830,4402.1430,,1927.0470,810.7090,2917.3040
2011-06-17,,,3738.9230,4016.8800,3952.4660,4540.1690,2892.1570,2642.8180,4337.3670,,1912.3790,802.6370,2897.1410
2011-06-20,,,3700.1110,3995.1140,3909.0520,4502.1060,2874.8960,2621.2530,4278.7530,,1904.8000,791.7580,2879.4020
2011-06-21,,,3763.2920,4055.1600,3964.1740,4577.2890,2909.0730,2646.4830,4338.4220,,1923.8160,795.6080,2917.4430
2011-06-22,,,3755.6790,4045.1530,3953.2120,4560.7830,2908.5820,2649.3210,4321.2190,,1923.5620,791.5130,2910.7090
2011-06-23,,,3837.8630,4139.5020,4028.5920,4651.2400,2957.6290,2688.2490,4402.9380,,1950.8740,814.4440,2957.5990
2011-06-24,,,3923.6940,4251.0440,4124.2000,4757.9180,3027.4700,2746.2110,4509.1800,,1997.2980,832.3240,3023.3290
2011-06-27,,,3978.8500,4277.9330,4186.4940,4814.2260,3036.4910,2758.2300,4568.1890,,1994.5830,843.8590,3029.9220
2011-06-28,,,3998.7780,4286.5420,4195.7590,4830.5320,3041.7340,2759.2020,4574.4770,,1993.7230,844.1770,3028.3850
2011-06-29,,,3944.4690,4221.6830,4147.4380,4782.4670,3000.1690,2728.4830,4511.5450,,1960.7710,836.3840,2988.4810
2011-06-30,,,3997.7070,4285.9390,4210.7410,4849.6640,3044.0890,2762.0760,4579.3320,,1989.4330,845.9190,3027.7470
2011-07-01,,,4011.4700,4300.8820,4239.3380,4887.5430,3049.7450,2759.3620,4604.7460,,1986.0300,855.2700,3040.5660
2011-07-04,,,4107.5140,4407.7850,4341.0930,4998.1120,3121.9800,2812.8180,4719.3910,,2033.8550,876.1680,3105.1630
2011-07-05,,,4130.1630,4419.8860,4374.1480,5031.5280,3122.5000,2816.3550,4749.4240,,2029.6230,883.4170,3106.8950
2011-07-06,,,4127.7490,4406.1750,4386.1680,5040.2200,3113.7120,2810.4790,4760.9170,,2017.1720,894.2770,3100.1390
2011-07-07,,,4142.7760,4378.5330,4389.9130,5029.9100,3101.6800,2794.2670,4761.4520,,2006.1410,899.7980,3088.2520
2011-07-08,,,4135.5410,4370.8820,4378.1330,5028.0160,3109.1830,2797.7740,4756.6140,,2014.7330,894.9090,3091.4780
2011-07-11,,,4161.9620,4394.1400,4422.5050,5079.4880,3113.2060,2802.6920,4799.4200,,2010.6890,903.3100,3090.6120
2011-07-12,,,4104.9970,4319.5250,4365.3110,5011.4300,3056.9050,2754.5820,4731.1180,,1968.0760,891.5160,3031.0670
2011-07-13,,,4174.8730,4397.0710,4444.4220,5102.5440,3106.2470,2795.4760,4825.4190,,1998.4130,913.0850,3077.2160
2011-07-14,,,4189.3040,4430.2780,4487.8980,5153.3420,3115.7450,2810.4440,4866.1650,,2005.7520,932.7750,3087.3120
2011-07-15,,,4216.4260,4439.2540,4515.6950,5181.0330,3128.8890,2820.1690,4896.0430,,2012.0320,951.1380,3095.3950
2011-07-18,,,4229.7920,4429.4950,4504.8690,5178.3920,3122.6000,2816.6880,4895.2600,,2002.8260,946.1180,3082.1430
2011-07-19,,,4179.9940,4372.5870,4470.3720,5122.3500,3095.1250,2796.9830,4843.7050,,1988.2970,927.2970,3055.5260
2011-07-20,,,4175.1030,4376.1790,4469.1240,5122.6840,3091.5670,2794.2050,4849.0570,,1983.6680,930.8280,3053.6270
2011-07-21,,,4113.9510,4316.2450,4410.8660,5053.5760,3059.1390,2765.8940,4784.3880,,1961.3020,915.3680,3028.7520
2011-07-22,,,4126.7430,4325.7770,4434.9110,5079.5720,3067.9850,2770.7900,4800.9380,,1964.8280,923.9950,3038.8860
2011-07-25,,,3959.9730,4159.5880,4259.8940,4866.8710,2968.2890,2688.7460,4613.7300,,1909.8130,887.0630,2946.3780
2011-07-26,,,3966.2480,4174.8700,4273.8670,4892.6700,2977.7660,2703.0260,4633.3720,,1914.1540,892.5400,2950.7070
2011-07-27,,,4032.7120,4240.0270,4339.9100,4967.6580,3000.0520,2723.4920,4710.3790,,1918.7870,915.5480,2973.3340
2011-07-28,,,4012.6730,4213.3410,4322.3320,4935.3490,2981.0020,2708.7770,4680.8980,,1900.2190,919.3950,2960.7480
2011-07-29,,,3966.2750,4179.9320,4266.9320,4886.9890,2972.0790,2701.7290,4628.3200,,1908.2130,913.2780,2951.4280
2011-08-01,,,3988.7780,4206.9790,4294.4550,4908.8320,2977.7210,2703.7830,4644.4620,,1909.9520,927.3840,2959.9370
2011-08-02,,,3967.5550,4185.8050,4275.4590,4879.8380,2956.3830,2679.2590,4610.7830,,1894.3230,932.1210,2934.9240
2011-08-03,,,3982.6220,4188.8680,4306.0080,4886.1260,2954.8700,2678.4850,4625.1730,,1893.0030,945.5090,2929.4980
2011-08-04,,,4006.2950,4197.4870,4322.1420,4917.4530,2960.3090,2684.0390,4649.4250,,1895.4300,937.4750,2933.0750
2011-08-05,,,3942.2240,4104.6760,4242.8290,4809.0330,2897.4170,2626.4230,4559.0180,,1850.1430,919.1850,2865.9350
2011-08-08,,,3773.7770,3893.0360,4039.1780,4547.9610,2793.8970,2526.8160,4330.7710,,1794.4310,877.4430,2746.9120
2011-08-09,,,3775.2630,3875.4950,4031.3680,4525.8340,2798.1900,2526.0700,4317.1070,,1801.8220,878.7610,2744.3920
2011-08-10,,,3833.1210,3919.9330,4092.4340,4582.7170,2824.1200,2549.1760,4378.6980,,1814.6670,891.7520,2768.4250
2011-08-11,,,3899.0890,3981.2340,4164.6670,4658.0110,2866.9240,2581.5080,4454.3940,,1840.2890,915.4890,2807.8470
2011-08-12,,,3945.9790,4020.4110,4209.1170,4705.7850,2875.3650,2593.1730,4505.8860,,1838.1590,926.2970,2818.1490
2011-08-15,,,3990.0550,4078.2670,4263.4880,4779.1220,2917.8830,2626.7700,4571.7190,,1872.3890,942.4850,2854.6220
2011-08-16,,,3961.0350,4045.6170,4238.4630,4747.4010,2897.5810,2608.1660,4533.3210,,1862.8920,933.1390,2836.8650
2011-08-17,,,3936.4730,4028.5680,4217.9320,4729.6900,2886.0130,2601.2610,4513.4850,,1858.3030,936.1590,2830.6400
2011-08-18,,,3854.7950,3944.0280,4129.8540,4641.9520,2834.2540,2559.4720,4436.1010,,1824.8570,915.6840,2783.3160
2011-08-19,,,3826.4400,3905.3520,4085.5420,4590.8660,2807.6640,2534.3580,4395.0190,,1806.2830,912.4210,2749.6110
2011-08-22,,,3774.1460,3881.5320,4060.7700,4567.0400,2777.7870,2515.8630,4363.9590,,1790.1360,910.6060,2724.3630
2011-08-23,,,3826.5560,3947.3980,4124.8960,4647.9890,2821.0030,2554.0190,4434.9220,,1821.1920,936.4160,2766.4760
2011-08-24,,,3820.8870,3930.3800,4125.5780,4639.2210,2810.0160,2541.0910,4427.9780,,1806.7900,940.1960,2758.4340
2011-08-25,,,3904.6360,4051.7650,4204.8030,4751.6630,2903.8370,2615.2610,4520.1710,,1878.4790,942.9440,2848.0540
2011-08-26,,,3917.5990,4057.6170,4212.8760,4758.0230,2901.2160,2612.1880,4530.4230,,1876.3340,952.8060,2841.1470
2011-08-29,,,3877.0730,3999.8930,4181.3490,4710.9860,2852.8090,2576.4130,4490.1580,,1836.8770,954.0290,2800.2120
2011-08-30,,,3841.5380,3973.6910,4140.3480,4667.2820,2841.7400,2566.5950,4451.7260,,1835.0720,934.1850,2793.6290
2011-08-31,,,3820.0390,3969.5420,4126.5060,4654.7970,2846.7760,2567.3400,4430.5380,,1841.5390,921.4950,2800.0440
2011-09-01,,,3777.0400,3932.9300,4087.2100,4619.4860,2834.5350,2556.0420,4395.0690,,1840.3710,917.7510,2786.2230
